/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_430.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_430.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_430.jpg, -0.381393, 1, 0, 15.44817
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_530.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_530.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_530.jpg, -0.1634849, 1, 0, 16.54478
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_636.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_636.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_636.jpg, -0.09106207, 1, 0, 17.77752
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_740.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_740.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_740.jpg, -0.1881691, 1, 0, 18.76178
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_842.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_842.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_842.jpg, -0.04243791, 1, 0, 19.79403
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_25_946.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_25_946.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_25_946.jpg, -0.3102479, 1, 0, 20.75764
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_047.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_047.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_047.jpg, -0.3417631, 1, 0, 21.73108
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_148.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_148.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_148.jpg, -0.03724802, 1, 0, 22.7118
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_248.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_248.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_248.jpg, -0.06773114, 1, 0, 23.69074
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_354.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_354.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_354.jpg, -0.3616712, 1, 0, 24.60771
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_467.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_467.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_467.jpg, -0.2059625, 1, 0, 25.66396
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_567.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_567.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_567.jpg, -0.2565247, 1, 0, 26.61615
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_669.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_669.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_669.jpg, -0.2802848, 1, 0, 27.50254
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_775.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_775.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_775.jpg, 0, 1, 0, 28.6179
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_878.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_878.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_878.jpg, 0, 1, 0, 29.53418
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_26_982.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_26_982.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_26_982.jpg, -0.04690182, 1, 0, 30.19081
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_088.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_088.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_088.jpg, -0.1651347, 1, 0, 30.1861
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_195.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_195.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_195.jpg, 0, 1, 0, 30.18991
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_301.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_301.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_301.jpg, 0, 1, 0, 30.19031
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_402.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_402.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_402.jpg, -0.116091, 1, 0, 30.1872
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_503.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_503.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_503.jpg, -0.2783132, 1, 0, 30.17607
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_606.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_606.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_606.jpg, -0.02457583, 1, 0, 30.1897
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_708.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_708.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_708.jpg, -0.3316019, 1, 0, 30.17215
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_813.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_813.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_813.jpg, -0.08974171, 1, 0, 30.19174
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_27_913.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_27_913.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_27_913.jpg, 0, 1, 0, 30.18943
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_018.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_018.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_018.jpg, -0.03290391, 1, 0, 30.19026
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_123.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_123.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_123.jpg, -0.1796726, 1, 0, 30.18487
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_225.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_225.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_225.jpg, 0, 1, 0, 30.18998
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_325.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_325.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_325.jpg, 0, 1, 0, 30.19027
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_427.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_427.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_427.jpg, -0.1399351, 1, 0, 30.18637
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_528.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_528.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_528.jpg, -0.02371538, 1, 0, 30.19075
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_629.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_629.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_629.jpg, 0, 1, 0, 30.19036
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_733.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_733.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_733.jpg, -0.1202309, 1, 0, 30.18739
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_834.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_834.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_834.jpg, -0.1941476, 1, 0, 30.18803
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_28_936.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_28_936.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_28_936.jpg, 0, 1, 0, 30.18933
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_036.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_036.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_036.jpg, -0.2071259, 1, 0, 30.18249
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_143.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_143.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_143.jpg, -0.0458461, 1, 0, 30.19092
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_247.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_247.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_247.jpg, 0, 1, 0, 30.19047
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_352.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_352.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_352.jpg, 0, 1, 0, 30.19029
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_457.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_457.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_457.jpg, 0, 1, 0, 30.19067
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_559.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_559.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_559.jpg, 0, 1, 0, 30.19031
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_661.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_661.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_661.jpg, 0, 1, 0, 30.19031
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_764.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_764.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_764.jpg, -0.08635783, 1, 0, 30.18845
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_864.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_864.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_864.jpg, -0.2177095, 1, 0, 30.18095
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_29_967.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_29_967.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_29_967.jpg, 0, 1, 0, 30.1891
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_068.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_068.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_068.jpg, 0, 1, 0, 30.19018
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_172.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_172.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_172.jpg, 0, 1, 0, 30.1905
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_279.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_279.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_279.jpg, -0.05064297, 1, 0, 30.18981
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_386.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_386.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_386.jpg, -0.242628, 1, 0, 30.17587
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_492.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_492.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_492.jpg, 0, 1, 0, 30.18887
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_598.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_598.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_598.jpg, 0, 1, 0, 30.19018
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_702.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_702.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_702.jpg, 0, 1, 0, 30.1903
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_803.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_803.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_803.jpg, -0.16326, 1, 0, 30.18332
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_30_906.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_30_906.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_30_906.jpg, -0.1301644, 1, 0, 30.19005
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_31_010.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_31_010.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_31_010.jpg, 0, 1, 0, 30.18978
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_31_110.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_31_110.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_31_110.jpg, 0, 1, 0, 30.1902
/Users/indian/Desktop/Behavioural Cloning/IMG/center_2020_03_29_23_14_31_219.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/left_2020_03_29_23_14_31_219.jpg, /Users/indian/Desktop/Behavioural Cloning/IMG/right_2020_03_29_23_14_31_219.jpg, 0, 1, 0, 30.1903
